Sales_ID,name,year,selling_price,km_driven,State_or_Province,City,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,sold,Region
798,Datsun GO Plus D1,2015,300000,15000,New York,New York City,3,1,1,0,20.62,1198,67.0,7,1,1
799,Maruti Swift Dzire VDi,2011,350000,137500,California,Los Angeles,1,1,1,4,19.3,1248,73.9,5,1,3
800,Renault KWID 1.0 RXT Optional,2018,400000,60000,Washington,Seattle,3,1,1,0,23.01,999,67.0,5,1,3
801,Chevrolet Enjoy 1.3 TCDi LS 7,2016,420000,70000,Washington,Seattle,1,1,1,0,18.2,1248,73.74,7,1,3
802,Maruti Wagon R VXI BS IV,2015,430000,5000,District of Columbia,Washington,3,1,1,0,20.51,998,67.04,5,1,1
803,Maruti Swift VXI Optional,2017,573000,30000,District of Columbia,Washington,3,1,1,0,20.4,1197,81.8,5,1,1
804,Hyundai EON D Lite Plus,2015,210000,40000,District of Columbia,Washington,3,1,1,0,21.1,814,55.2,5,1,1
805,Renault Duster 110PS Diesel RxZ,2015,600000,60000,North Carolina,Charlotte,1,1,1,0,19.01,1461,108.45,5,1,2
806,Honda City 2017-2020 GXi,2008,150000,70000,Massachusetts,Boston,3,1,1,4,17.7,1497,78.0,5,1,1
807,Tata Tigor 1.2 Revotron XT,2019,550000,15000,Massachusetts,Boston,3,1,1,0,20.3,1199,84.0,5,1,1
808,Maruti Swift Dzire ZDi,2011,320000,110000,Michigan,Detroit,1,1,1,2,19.3,1248,73.9,5,1,0
809,Maruti 800 AC,2000,80000,70000,Michigan,Detroit,3,1,1,1,16.1,796,37.0,4,1,0
810,Honda Amaze VX Diesel BSIV,2019,800000,10000,Michigan,Detroit,1,1,1,0,27.4,1498,98.63,5,1,0
811,Maruti Ertiga ZXI,2013,500000,60000,District of Columbia,Washington,3,1,1,0,16.02,1373,93.7,7,1,1
812,Tata Manza Aura Quadrajet,2011,229999,110000,California,Los Angeles,1,1,1,2,18.8,1248,90.0,5,1,3
813,Maruti Ertiga ZXI,2013,500000,60000,Washington,Seattle,3,1,1,0,16.02,1373,93.7,7,1,3
814,Hyundai i20 Asta 1.2,2015,630000,35000,Michigan,Detroit,3,1,1,0,18.6,1197,81.83,5,1,0
815,Maruti Omni E MPI STD BS IV,2016,190000,70000,Texas,Dallas,3,1,1,2,16.8,796,34.2,8,1,0
816,Tata Manza Aura Quadrajet,2011,229999,110000,Texas,Houston,1,1,1,2,18.8,1248,90.0,5,1,0
817,Mahindra Bolero VLX CRDe,2011,450000,100000,New York,New York City,1,1,1,2,13.6,2523,63.0,7,1,1
818,Maruti Alto Std,2008,95000,120000,New York,New York City,3,1,1,0,19.7,796,46.3,5,1,1
819,Maruti Omni 8 Seater BSII,2009,101000,90000,Washington,Seattle,3,1,1,1,19.7,796,35.0,8,1,3
820,Honda Amaze E i-Dtech,2016,500000,70000,Washington,Seattle,1,1,1,2,25.8,1498,98.6,5,1,3
821,Toyota Innova 2.5 VX (Diesel) 7 Seater,2014,1019999,88000,Washington,Seattle,1,1,1,2,12.99,2494,100.6,7,1,3
822,Hyundai EON Era Plus,2012,244000,38000,Washington,Seattle,3,1,1,0,21.1,814,55.2,5,1,3
823,Maruti Wagon R LXI BS IV,2013,250000,90000,Washington,Seattle,3,1,1,2,20.51,998,67.04,5,1,3
824,Maruti Baleno Alpha 1.2,2016,660000,60000,California,Los Angeles,3,1,1,0,21.4,1197,83.1,5,1,3
825,Hyundai i20 Magna,2010,270000,60000,California,Los Angeles,3,1,1,0,18.5,1197,80.0,5,1,3
826,Maruti Ritz VDi,2012,280000,156060,Texas,Houston,1,1,1,0,23.2,1248,73.94,5,1,0
827,Hyundai Creta 1.6 CRDi SX,2017,1050000,60000,Texas,Houston,1,1,1,0,19.67,1582,126.2,5,1,0
828,Maruti Swift Dzire VXI,2017,525000,70000,Texas,Houston,3,1,1,0,20.85,1197,83.14,5,1,0
829,Hyundai Verna 1.6 CRDi S,2017,850000,35000,New York,New York City,1,1,1,0,23.9,1582,126.2,5,1,1
830,Mahindra XUV500 W10 1.99 mHawk,2016,1165000,50000,New York,New York City,1,1,1,0,16.0,1997,140.0,7,1,1
831,Maruti Swift ZXI,2012,345000,50000,New York,New York City,3,1,1,2,18.6,1197,85.8,5,1,1
832,Hyundai Santro Xing XS,2007,95000,100000,New York,New York City,3,1,1,2,17.8,1086,63.0,5,1,1
833,Maruti Alto 800 LXI,2015,241000,15000,New York,New York City,3,1,1,0,22.74,796,47.3,5,1,1
834,Maruti Alto 800 LXI,2015,235000,20000,New York,New York City,3,1,1,0,22.74,796,47.3,5,1,1
835,Ford EcoSport 1.5 TDCi Titanium Plus BSIV,2015,615000,80000,New York,New York City,1,1,1,0,22.77,1498,98.59,5,1,1
836,Mahindra Verito Vibe 1.5 dCi D4,2014,350000,110000,New York,New York City,1,1,1,2,20.8,1461,64.1,5,1,1
837,Maruti Wagon R Stingray VXI,2014,350000,35000,New York,New York City,3,1,1,0,20.51,998,67.04,5,1,1
838,Maruti Wagon R Stingray VXI,2014,380000,35000,New York,New York City,3,1,1,0,20.51,998,67.04,5,1,1
839,Tata Sumo Gold EX BSIII,2017,400000,140000,New York,New York City,1,1,1,0,14.07,2956,69.01,7,1,1
840,Maruti Zen Estilo LXI BS IV,2010,220000,40000,Florida,Miami,3,1,1,0,19.0,998,67.1,5,1,2
841,Tata Sumo GX,2008,270000,110000,Michigan,Detroit,1,1,1,4,14.4,2179,120.0,7,1,0
842,Maruti Ritz ZXi,2012,275000,70000,New York,New York City,3,1,1,2,18.5,1197,85.8,5,1,1
843,Tata Indica Vista Terra 1.4 TDI,2009,125000,100000,Pennsylvania,Philadelphia,1,1,1,2,17.0,1405,71.0,5,1,1
844,Hyundai i10 Sportz 1.1L,2015,360000,20000,California,Los Angeles,3,1,1,0,19.81,1086,68.05,5,1,3
845,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2019,550000,15000,New York,New York City,3,1,1,0,18.9,1197,81.86,5,1,1
846,Ford Fiesta 1.4 ZXi Duratec,2011,200000,70000,California,San Diego,3,1,1,2,16.6,1388,68.0,5,1,3
847,Mahindra KUV 100 mFALCON G80 K2,2016,327000,20000,California,San Diego,3,1,1,0,18.15,1198,82.0,6,1,3
848,Hyundai i10 Sportz 1.1L,2016,425000,15000,New York,New York City,3,1,1,0,19.81,1086,68.05,5,1,1
849,Maruti Swift Dzire VDI,2017,620000,107000,New York,New York City,1,1,1,0,28.4,1248,74.02,5,1,1
850,Tata Indica Vista Aqua 1.3 Quadrajet BSIV,2011,130000,54000,Texas,Dallas,1,1,1,2,18.4,1248,75.0,5,1,0
851,Maruti Alto LX,2009,120000,58000,Massachusetts,Boston,3,1,1,0,19.7,796,46.3,5,1,1
852,Mahindra Scorpio SLE BSIV,2011,400000,110000,Massachusetts,Boston,1,1,1,2,12.05,2179,120.0,8,1,1
853,Hyundai Verna CRDi SX,2007,185000,90000,California,Los Angeles,1,1,1,1,16.8,1493,110.0,5,1,3
854,Hyundai EON 1.0 Kappa Magna Plus,2015,204999,43000,Illinois,Chicago,3,1,1,2,20.3,998,68.05,5,1,0
855,Maruti Swift Dzire VDI,2017,625000,43000,Illinois,Chicago,1,1,1,0,28.4,1248,74.02,5,1,0
856,Maruti Ertiga ZDI,2013,600000,60000,Illinois,Chicago,1,1,1,0,20.77,1248,88.8,7,1,0
857,Tata Indigo GLX,2011,150000,150000,Illinois,Chicago,3,1,1,0,12.8,1396,85.0,5,1,0
858,Renault KWID 1.0 RXT Optional,2017,300000,35000,Illinois,Chicago,3,1,1,0,23.01,999,67.0,5,1,0
859,Chevrolet Sail Hatchback Petrol,2013,229999,46000,Pennsylvania,Philadelphia,3,1,1,0,18.2,1199,84.8,5,1,1
860,Maruti Omni E MPI STD BS IV,2018,220000,10000,California,Los Angeles,3,1,1,0,16.8,796,34.2,8,1,3
861,Hyundai i20 Asta Option 1.2,2016,576000,35000,Washington,Seattle,3,1,1,0,18.6,1197,81.83,5,1,3
862,Renault KWID RXT,2016,265000,50000,Texas,Houston,3,1,1,0,25.17,799,53.3,5,1,0
864,Hyundai Verna 1.6 VGT CRDi,2011,300000,80000,Texas,Houston,1,1,1,0,22.32,1582,126.32,5,1,0
865,Tata Tigor 1.05 Revotorq XZ,2017,420000,110000,Massachusetts,Boston,1,1,1,0,24.7,1047,69.0,5,1,1
866,Maruti Ertiga VDI,2015,750000,14000,Massachusetts,Boston,1,1,1,0,20.77,1248,88.76,7,1,1
867,Maruti Alto 800 CNG LXI,2012,165000,60000,Georgia,Atlanta,0,1,1,2,30.46,796,47.3,5,1,2
868,Renault KWID RXT,2017,290000,28000,Washington,Seattle,3,1,1,0,25.17,799,53.3,5,1,3
869,Hyundai EON Era,2011,160000,57000,California,Los Angeles,3,1,1,0,21.1,814,55.2,5,1,3
870,Maruti Swift Dzire ZDI,2017,695000,50000,California,Los Angeles,1,1,1,0,26.59,1248,74.0,5,1,3
871,Maruti Wagon R Duo Lxi,2012,231000,70000,California,Los Angeles,2,1,1,0,26.2,998,58.2,5,1,3
872,Toyota Corolla Altis D-4D J,2015,1050000,60000,Massachusetts,Boston,1,1,1,0,21.43,1364,87.2,5,1,1
873,Hyundai i20 Sportz 1.2,2013,400000,70000,California,Los Angeles,3,1,1,0,18.5,1197,82.85,5,1,3
874,Hyundai i20 2015-2017 Sportz 1.2,2016,500000,40000,Pennsylvania,Philadelphia,3,1,1,0,18.6,1197,81.83,5,1,1
875,Tata Manza Aqua Quadrajet BS IV,2010,150000,120000,Massachusetts,Boston,1,1,1,2,21.12,1248,88.8,5,1,1
876,Mahindra Xylo H4,2016,400000,140000,New York,New York City,1,1,1,2,14.02,2179,118.3,7,1,1
877,Tata Indigo LS,2010,120000,100000,California,Los Angeles,1,1,1,2,17.0,1405,70.0,5,1,3
878,Mahindra Xylo H4,2014,480000,120000,California,Los Angeles,1,1,1,2,14.02,2179,118.3,7,1,3
879,Tata Indigo CS LX (TDI) BS-III,2013,200000,120000,Washington,Seattle,1,1,1,2,19.09,1405,69.01,5,1,3
880,Ford Fiesta Classic 1.4 Duratorq CLXI,2012,300000,64000,Washington,Seattle,1,1,1,2,17.8,1399,67.0,5,1,3
881,Maruti Celerio VXI,2015,350000,25000,Washington,Seattle,3,1,1,0,23.1,998,67.04,5,1,3
882,Renault Triber RXT BSIV,2019,580000,12000,Washington,Seattle,3,1,1,0,20.0,999,72.0,7,1,3
883,Chevrolet Beat Diesel LT,2012,200000,70000,California,Los Angeles,1,1,1,2,25.44,936,57.6,5,1,3
884,Mahindra Scorpio Getaway,2016,750000,120000,New York,New York City,1,1,1,0,11.0,2179,120.0,5,1,1
885,Renault KWID RXT,2016,261000,90000,New York,New York City,3,1,1,0,25.17,799,53.3,5,1,1
886,Chevrolet Sail 1.2 LS ABS,2015,371000,40000,District of Columbia,Washington,3,1,1,0,18.2,1199,82.4,5,1,1
887,Mahindra Bolero DI Non AC BSIII,2010,320000,300000,Texas,Houston,1,1,1,4,13.6,2523,63.0,7,1,0
888,Tata Indigo CS LX (TDI) BS III,2012,204999,120000,New York,New York City,1,1,1,2,19.09,1396,69.0,5,1,1
889,Hyundai Accent GLX,2003,110000,90000,New York,New York City,3,1,1,2,13.2,1495,94.0,5,1,1
890,Ford Fusion 1.4 TDCi Diesel,2009,150000,100000,New York,New York City,1,1,1,1,17.7,1399,68.0,5,1,1
891,Mahindra Bolero 2011-2019 SLX,2016,625000,90000,New York,New York City,1,1,1,2,15.96,2523,62.1,7,1,1
892,Mahindra Scorpio 1.99 S10,2017,1300000,50000,New York,New York City,1,1,1,2,15.4,1997,120.0,7,1,1
893,Skoda Octavia Ambition 2.0 TDI MT,2015,900000,168000,New York,New York City,1,1,1,0,20.6,1968,141.0,5,1,1
894,Ford Figo Diesel Titanium,2010,180000,110000,Texas,Houston,1,1,1,2,20.0,1399,68.0,5,1,0
895,Mahindra Bolero SLX,2010,421000,120000,District of Columbia,Washington,1,1,1,2,13.6,2523,63.0,7,1,1
896,Tata Indigo CS LX (TDI) BS III,2012,204999,120000,District of Columbia,Washington,1,1,1,2,19.09,1396,69.0,5,1,1
897,Honda WR-V i-DTEC VX,2017,900000,40000,North Carolina,Charlotte,1,1,1,0,25.5,1498,98.6,5,1,2
898,Honda City 2017-2020 GXi,2006,165000,110000,District of Columbia,Washington,3,1,1,2,17.7,1497,78.0,5,1,1
899,Hyundai i20 Magna 1.4 CRDi,2010,270000,100000,New York,New York City,1,1,1,1,21.9,1396,90.0,5,1,1
900,Maruti Vitara Brezza VDi,2017,750000,40000,Michigan,Detroit,1,1,1,0,24.3,1248,88.5,5,1,0
901,Hyundai Elite i20 Petrol Asta Option,2019,750000,30000,New York,New York City,3,1,1,0,18.6,1197,81.86,5,1,1
902,Maruti 800 Std,2002,40000,80000,California,Los Angeles,3,1,1,4,16.1,796,37.0,4,1,3
903,Ford Figo Diesel Titanium,2011,190000,90000,Florida,Miami,1,1,1,2,20.0,1399,68.0,5,1,2
904,Toyota Innova 2.5 G4 Diesel 7-seater,2009,395000,200000,Washington,Seattle,1,1,1,4,12.8,2494,102.0,7,1,3
905,Toyota Fortuner 3.0 Diesel,2010,800000,125000,Washington,Seattle,1,1,1,2,11.5,2982,171.0,7,1,3
906,Hyundai i20 1.2 Sportz,2011,315000,80000,Florida,Miami,3,1,1,0,17.0,1197,80.0,5,1,2
907,Audi A4 2.0 TDI,2014,1600000,44000,Georgia,Atlanta,1,1,0,2,16.55,1968,147.51,5,1,2
908,Toyota Etios GD,2013,409999,90000,California,Los Angeles,1,1,1,0,23.59,1364,67.04,5,1,3
909,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2018,580000,32000,District of Columbia,Washington,3,1,1,0,18.9,1197,81.86,5,1,1
910,Hyundai i20 Sportz 1.2,2013,340000,70000,District of Columbia,Washington,3,1,1,0,18.5,1197,82.85,5,1,1
911,Hyundai EON Magna Plus,2015,270000,43000,Illinois,Chicago,3,1,1,0,21.1,814,55.2,5,1,0
912,Tata Zest Quadrajet 1.3 75PS XE,2017,280000,80000,North Carolina,Charlotte,1,1,1,0,22.95,1248,74.0,5,1,2
913,Tata Indica Vista Quadrajet VX,2012,130000,60000,Georgia,Atlanta,1,1,1,0,22.3,1248,74.0,5,1,2
914,Hyundai EON Era Plus,2014,260000,18945,California,Los Angeles,3,1,1,0,21.1,814,55.2,5,1,3
915,Hyundai Grand i10 1.2 CRDi Asta,2018,710000,70000,New York,New York City,1,1,1,0,24.0,1186,73.97,5,1,1
916,Maruti Eeco Smiles 7 Seater Standard,2013,204999,100000,District of Columbia,Washington,3,1,1,4,15.1,1196,73.0,7,1,1
917,Datsun GO Plus Anniversary Edition,2017,300000,60000,District of Columbia,Washington,3,1,1,0,20.62,1198,67.0,7,1,1
918,Maruti Swift Dzire VDi,2009,180000,144000,New York,New York City,1,1,1,2,19.3,1248,73.9,5,1,1
919,Mahindra TUV 300 T6 Plus,2016,700000,120000,New York,New York City,1,1,1,0,18.49,1493,100.0,7,1,1
920,Hyundai i20 1.4 CRDi Magna,2012,320000,107825,New York,New York City,1,1,1,2,21.9,1396,90.0,5,1,1
921,Maruti Alto 800 VXI Plus,2020,370000,15000,California,Los Angeles,3,1,1,0,22.05,796,47.3,5,1,3
922,Renault KWID RXT Optional,2018,340000,10000,California,Los Angeles,3,1,1,0,25.17,799,53.3,5,1,3
923,Maruti XL6 Alpha,2019,1040000,1620,New York,New York City,3,1,1,0,19.01,1462,103.2,6,1,1
924,Hyundai i20 Active SX Diesel,2018,750000,30000,Washington,Seattle,1,1,1,0,21.19,1396,88.76,5,1,3
925,Mahindra TUV 300 Plus P4 BSIV,2018,600000,70000,New York,New York City,1,1,1,0,18.49,2179,120.0,9,1,1
926,Mahindra Bolero 2011-2019 DI - AC BS III,2016,550000,70000,California,Los Angeles,1,1,1,0,15.96,2523,63.0,9,1,3
927,Toyota Innova 2.5 EV (Diesel) PS 7 Seater BS IV,2013,600000,95000,California,Los Angeles,1,1,1,2,12.99,2494,100.57,7,1,3
928,Tata Tigor 1.05 Revotorq XZ Option,2017,550000,50000,Pennsylvania,Philadelphia,1,1,1,0,24.7,1047,69.0,5,1,1
929,Honda City i DTEC VX Option,2015,750000,160000,Pennsylvania,Philadelphia,1,1,1,0,25.1,1498,98.6,5,1,1
930,Hyundai Santro Magna BSIV,2019,450000,10000,Pennsylvania,Philadelphia,3,1,1,0,20.3,1086,68.0,5,1,1
931,Maruti Ertiga VDI,2012,400000,100000,Pennsylvania,Philadelphia,1,1,1,4,20.77,1248,88.76,7,1,1
932,Maruti Swift VDI Optional,2016,520000,50000,California,Los Angeles,1,1,1,2,25.2,1248,74.0,5,1,3
933,Maruti Alto K10 Knightracer,2013,199000,60000,Massachusetts,Boston,3,1,1,2,20.2,998,67.1,5,1,1
934,Chevrolet Beat Diesel LT,2012,150000,110000,Massachusetts,Boston,1,1,1,0,25.44,936,57.6,5,1,1
935,Hyundai i20 Active 1.4 SX with AVN,2016,540000,80000,Georgia,Atlanta,1,1,1,4,21.19,1396,88.73,5,1,2
936,Maruti SX4 ZDI,2011,250000,85000,Texas,Houston,1,1,1,2,21.5,1248,88.8,5,1,0
937,Maruti Wagon R LXI Minor,2010,200000,90000,New York,New York City,3,1,1,2,18.9,1061,67.0,5,1,1
938,Tata Indica V2 2001-2011 eLX,2011,130000,90000,New York,New York City,1,1,1,2,25.0,1396,69.0,5,1,1
939,Maruti 800 AC,2007,90000,90000,Washington,Seattle,3,1,1,0,16.1,796,37.0,4,1,3
940,Hyundai Verna 1.6 SX,2012,450000,120000,California,Los Angeles,1,1,1,2,22.32,1582,126.32,5,1,3
941,Hyundai Verna CRDi SX ABS,2009,280000,120000,New York,New York City,1,1,1,0,18.1,1493,110.0,5,1,1
942,Tata New Safari 3L Dicor LX 4x2,2007,280000,160000,California,San Diego,1,1,1,2,13.93,2956,138.1,7,1,3
943,Maruti Zen LXI,2006,120000,141000,Massachusetts,Boston,3,1,1,2,17.3,993,60.0,5,1,1
944,Maruti Swift Ldi BSIII,2008,290000,100000,Massachusetts,Boston,1,1,1,2,17.8,1248,75.0,5,1,1
945,Hyundai Creta 1.4 EX Diesel,2019,1000000,15000,Massachusetts,Boston,1,1,1,0,22.1,1396,88.7,5,1,1
946,Maruti Swift Dzire VDi,2012,415000,108000,Massachusetts,Boston,1,1,1,0,19.3,1248,73.9,5,1,1
947,Maruti Swift Dzire VDI,2012,415000,108000,New York,New York City,1,1,1,0,23.4,1248,74.0,5,1,1
948,Chevrolet Beat Diesel LT,2015,240000,55000,Washington,Seattle,1,1,1,0,25.44,936,56.3,5,1,3
949,Tata Indica Vista Aura 1.3 Quadrajet (ABS) BS IV,2010,250000,37944,Texas,Dallas,1,1,1,0,18.4,1248,75.0,5,1,0
950,Ford Figo Diesel EXI,2011,175000,90400,Texas,Dallas,1,1,1,0,20.0,1399,68.0,5,1,0
951,Hyundai Verna CRDi SX,2008,220000,85000,California,Los Angeles,1,1,1,2,16.8,1493,110.0,5,1,3
952,Maruti Zen D,2003,85000,120000,California,Los Angeles,1,1,1,4,20.8,1527,58.0,5,1,3
953,Maruti Swift Dzire VXI 1.2,2019,675000,5000,New York,New York City,3,1,1,0,21.21,1197,81.8,5,1,1
954,Renault Duster 85PS Diesel RxL,2016,535000,50000,North Carolina,Charlotte,1,1,1,0,19.87,1461,83.8,5,1,2
955,Renault Triber RXZ BSIV,2019,675000,5000,North Carolina,Charlotte,3,1,1,0,20.0,999,72.0,7,1,2
956,Maruti Vitara Brezza ZDi Plus Dual Tone,2016,800000,90000,North Carolina,Charlotte,1,1,1,0,24.3,1248,88.5,5,1,2
957,Maruti Ertiga ZDI,2012,425000,96000,California,Los Angeles,1,1,1,2,20.77,1248,88.8,7,1,3
958,Maruti Eeco 5 Seater AC BSIV,2011,150000,80000,California,Los Angeles,3,1,1,4,15.37,1196,73.0,5,1,3
959,Maruti Zen Estilo 1.1 LXI BSIII,2007,90000,60000,New York,New York City,3,1,1,2,18.2,1061,64.0,5,1,1
960,Mahindra XUV500 W6 2WD,2015,850000,90000,District of Columbia,Washington,1,1,1,0,15.1,2179,140.0,7,1,1
961,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,2008,330000,193623,Pennsylvania,Philadelphia,1,1,1,2,12.8,2494,102.0,8,1,1
962,Hyundai i20 1.4 Asta Option,2017,850000,63186,Pennsylvania,Philadelphia,1,1,1,0,22.54,1396,88.73,5,1,1
963,Mahindra Bolero SLX,2008,305000,219000,Pennsylvania,Philadelphia,1,1,1,2,13.6,2523,63.0,7,1,1
964,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,910000,110000,New York,New York City,1,1,1,2,12.99,2494,100.0,7,1,1
965,Toyota Innova 2.5 VX 8 STR,2012,1100000,151000,California,Los Angeles,1,1,1,0,12.8,2494,102.0,8,1,3
966,Maruti Baleno Zeta Automatic,2019,675000,5000,Illinois,Chicago,3,1,0,0,21.4,1197,83.1,5,1,0
967,Maruti Alto LXi BSIII,2010,150000,91500,Pennsylvania,Philadelphia,3,1,1,0,19.7,796,46.3,5,1,1
968,Maruti Swift VDI BSIV,2015,550000,23000,California,Los Angeles,1,1,1,0,25.2,1248,74.0,5,1,3
969,Volkswagen Vento Diesel Highline,2012,350000,40000,California,Los Angeles,1,1,1,0,20.54,1598,103.6,5,1,3
970,Maruti Ritz VDi,2012,300000,70000,Washington,Seattle,1,1,1,0,23.2,1248,73.94,5,1,3
971,Toyota Innova Crysta 2.8 GX AT BSIV,2018,1745000,10000,Massachusetts,Boston,1,1,0,0,11.36,2755,171.5,7,1,1
972,Mahindra Scorpio 2009-2014 EX 2WD 7S,2014,611000,90000,New York,New York City,1,1,1,2,14.0,2523,75.0,7,1,1
973,Honda Brio S MT,2016,400000,68000,New York,New York City,3,1,1,0,19.4,1198,86.8,5,1,1
974,Hyundai Elantra CRDi SX,2013,700000,120000,Illinois,Chicago,1,1,1,0,22.7,1582,126.24,5,1,0
975,Chevrolet Sail Hatchback LS ABS,2013,300000,65000,Illinois,Chicago,1,1,1,0,22.1,1248,76.9,5,1,0
976,Hyundai Getz GLS,2005,65000,85000,Illinois,Chicago,3,1,1,0,15.3,1341,83.0,5,1,0
977,Maruti Wagon R VXI BS IV,2011,200000,94000,Illinois,Chicago,3,1,1,4,18.9,998,67.1,5,1,0
978,Hyundai i20 Asta Option 1.4 CRDi,2015,650000,100000,Florida,Miami,1,1,1,0,22.54,1396,88.73,5,1,2
979,Hyundai i20 Asta Option 1.4 CRDi,2015,650000,80000,District of Columbia,Washington,1,1,1,0,22.54,1396,88.73,5,1,1
980,Volkswagen Polo Diesel Trendline 1.2L,2013,350000,80000,District of Columbia,Washington,1,1,1,4,22.07,1199,73.9,5,1,1
981,Tata Indica V2 DL BSIII,2011,75000,140500,Pennsylvania,Philadelphia,1,1,1,4,17.88,1396,52.8,5,1,1
982,Maruti Swift Dzire VXi,2010,240000,143000,Georgia,Atlanta,3,1,1,0,17.5,1298,85.8,5,1,2
983,Maruti Alto K10 2010-2014 VXI,2013,240000,60000,Pennsylvania,Philadelphia,3,1,1,0,20.92,998,67.1,5,1,1
984,Tata Indica Vista Aura 1.3 Quadrajet (ABS) BS IV,2011,180000,120000,Georgia,Atlanta,1,1,1,2,18.4,1248,75.0,5,1,2
985,Hyundai Santa Fe 4WD AT,2014,900000,80000,Georgia,Atlanta,1,1,0,2,13.01,2199,194.3,7,1,2
986,Mahindra Thar DI 4X4,2014,425000,63000,Georgia,Atlanta,1,1,1,2,18.06,2523,63.0,7,1,2
987,Chevrolet Spark 1.0 LT,2009,95000,120000,California,Los Angeles,3,1,1,4,18.0,995,62.0,5,1,3
988,Maruti Swift Dzire VDI,2018,811000,100000,New York,New York City,1,1,1,0,28.4,1248,74.02,5,1,1
989,Hyundai Verna VTVT 1.6 SX Option,2018,1100000,60000,District of Columbia,Washington,3,1,1,0,17.0,1591,121.3,5,1,1
990,Chevrolet Tavera Neo 3 LT 9 Seats BSIII,2013,600000,90000,District of Columbia,Washington,1,1,1,0,13.58,2499,72.4,9,1,1
991,Maruti Ertiga VDI,2014,550000,50000,District of Columbia,Washington,1,1,1,2,20.77,1248,88.76,7,1,1
992,Mahindra Scorpio S4 Plus 4WD,2015,715000,70000,District of Columbia,Washington,1,1,1,0,15.4,2179,120.0,7,1,1
994,Tata Indigo LS BSII,2006,100000,120000,New York,New York City,1,1,1,4,16.1,1405,70.0,5,1,1
995,Mahindra Scorpio EX,2013,500000,195000,California,Los Angeles,1,1,1,0,14.0,2523,75.0,8,1,3
996,Maruti Wagon R Stingray VXI,2013,350000,40000,California,Los Angeles,3,1,1,0,20.51,998,67.04,5,1,3
997,Tata Indica V2 DLS TC,2008,100000,40000,California,Los Angeles,1,1,1,0,16.8,1405,62.0,5,1,3
998,Tata Safari DICOR 2.2 EX 4x2,2012,325000,120000,Massachusetts,Boston,1,1,1,0,13.93,2179,138.03,7,1,1
999,Maruti Wagon R LXI BS IV,2012,220000,360003,California,Los Angeles,3,1,1,2,18.9,998,67.1,5,1,3
1000,Maruti 800 AC,1999,55000,60000,Michigan,Detroit,3,1,1,2,16.1,796,37.0,4,1,0
1001,Renault KWID RXT,2016,330000,20000,Illinois,Chicago,3,1,1,0,25.17,799,53.3,5,1,0
1002,Mahindra Bolero 2011-2019 EX NON AC,2014,480000,37000,Illinois,Chicago,1,1,1,0,15.96,2523,62.1,7,1,0
1003,Maruti S-Cross 2017-2020 Zeta DDiS 200 SH,2018,950000,57000,Illinois,Chicago,1,1,1,2,25.1,1248,88.5,5,1,0
1004,Hyundai Verna Transform SX VGT CRDi,2011,300000,110000,Georgia,Atlanta,1,1,1,2,16.2,1493,110.0,5,1,2
1005,Hyundai Verna Xi (Petrol),2006,170000,110000,Georgia,Atlanta,3,1,1,1,13.9,1599,103.2,5,1,2
1006,Toyota Innova 2.5 EV (Diesel) PS 8 Seater BS IV,2013,850000,120000,New York,New York City,1,1,1,2,12.99,2494,100.57,8,1,1
1007,Tata Tigor 2017-2020 XZ Plus Diesel,2019,900000,8079,Washington,Seattle,1,0,1,0,24.7,1047,69.0,5,1,3
1008,Toyota Innova 2.5 Z Diesel 7 Seater BS IV,2015,1325000,114368,Texas,Houston,1,0,1,2,12.99,2494,100.6,7,1,0
1009,Ford Fiesta Classic 1.4 Duratorq CLXI,2012,350000,79990,Washington,Seattle,1,0,1,2,17.8,1399,67.0,5,1,3
1010,Ford Figo Diesel Titanium,2012,425000,81632,Washington,Seattle,1,0,1,0,20.0,1399,68.0,5,1,3
1011,Ford Aspire Titanium Diesel BSIV,2016,600000,155201,District of Columbia,Washington,1,0,1,0,26.1,1498,99.23,5,1,1
1012,Ford Ecosport 1.5 DV5 MT Titanium,2014,750000,101504,District of Columbia,Washington,1,0,1,0,22.7,1498,89.84,5,1,1
1013,Ford Fiesta Classic 1.4 Duratorq CLXI,2012,450000,90165,New York,New York City,1,0,1,0,17.8,1399,67.0,5,1,1
1014,Ford Figo Titanium Diesel BSIV,2010,325000,86017,New York,New York City,1,0,1,2,25.5,1498,99.23,5,1,1
1015,Mahindra XUV500 W8 2WD,2013,900000,85036,Illinois,Chicago,1,0,1,2,15.1,2179,140.0,7,1,0
1017,Ford EcoSport 1.5 TDCi Titanium BSIV,2013,600000,125531,Massachusetts,Boston,1,0,1,2,22.77,1498,98.59,5,1,1
1018,Hyundai Verna VTVT 1.6 SX Option,2019,1100000,10000,Massachusetts,Boston,3,1,1,0,17.0,1591,121.3,5,1,1
1019,Tata Tiago 1.2 Revotron XZ,2017,520000,20000,New York,New York City,3,1,1,0,23.84,1199,84.0,5,1,1
1020,Mahindra Scorpio S10 7 Seater,2015,885000,170000,Illinois,Chicago,1,1,1,0,15.4,2179,120.0,7,1,0
